Product ID,SKU,Name,From Category,To Category,FFL Before,FFL After,Status,Error
"157745","BRN051999492","BRN 1911 380ACP 3.6"" 10RD BLK MAPLE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128482","051999492","BRN 1911 380ACP 3.6"" 10RD BLK MAPLE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157741","BRN051993492","BRN 1911 380ACP 3.6"" 10RD NORTHERN","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128478","051993492","BRN 1911 380ACP 3.6"" 10RD NORTHERN","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128479","051994492","BRN 1911 380ACP 4.25"" 10RD BLK CHERY","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157742","BRN051994492","BRN 1911 380ACP 4.25"" 10RD BLK CHERY","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128481","051998492","BRN 1911 380ACP 4.25"" 10RD BLK MAPLE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157744","BRN051998492","BRN 1911 380ACP 4.25"" 10RD BLK MAPLE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157740","BRN051992492","BRN 1911 380ACP 4.25"" 10RD NORTHERN","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128477","051992492","BRN 1911 380ACP 4.25"" 10RD NORTHERN","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157731","BRN051820490","BRN 1911-22 BLK LABEL FS SR 22LR 10R","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128467","051820490","BRN 1911-22 BLK LABEL FS SR 22LR 10R","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157733","BRN051880490","BRN 1911-22A1 CMP 22LR 3.63 10RD GRY","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128470","051880490","BRN 1911-22A1 CMP 22LR 3.63 10RD GRY","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157730","BRN051803490","BRN 1911-22A1 COMPACT 3.63"" 22LR 10R","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128466","051803490","BRN 1911-22A1 COMPACT 3.63"" 22LR 10R","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128469","051879490","BRN 1911-22A1 FS 22LR 4.25"" 10RD GRY","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157732","BRN051879490","BRN 1911-22A1 FS 22LR 4.25"" 10RD GRY","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128447","051064490","BRN 1911-22A1 POLY 22LR 3.63"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157711","BRN051064490","BRN 1911-22A1 POLY 22LR 3.63"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157710","BRN051063490","BRN 1911-22A1 POLY 22LR 4.25"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128446","051063490","BRN 1911-22A1 POLY 22LR 4.25"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128449","051121492","BRN 1911-380 380ACP 3.63"" 8RD STS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157713","BRN051121492","BRN 1911-380 380ACP 3.63"" 8RD STS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128448","051120492","BRN 1911-380 380ACP 4.25"" 8RD STS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157712","BRN051120492","BRN 1911-380 380ACP 4.25"" 8RD STS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157735","BRN051905492","BRN 1911-380 BLK LABEL CMPCT 380ACP","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128472","051905492","BRN 1911-380 BLK LABEL CMPCT 380ACP","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128471","051904492","BRN 1911-380 BLK LBL FS 380ACP 8RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157734","BRN051904492","BRN 1911-380 BLK LBL FS 380ACP 8RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157736","BRN051912492","BRN 1911-380 BLK MED PRO 380ACP 8R","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128473","051912492","BRN 1911-380 BLK MED PRO 380ACP 8R","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128474","051913492","BRN 1911-380 BLK MED PRO CMPCT 380","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"157737","BRN051913492","BRN 1911-380 BLK MED PRO CMPCT 380","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"157738","BRN051969492","BRN 1911-380 MED PRO 380ACP W/RL","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128475","051969492","BRN 1911-380 MED PRO 380ACP W/RL","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128476","051970492","BRN 1911-380 MED PRO CMPCT 380 W/RL","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"157739","BRN051970492","BRN 1911-380 MED PRO CMPCT 380 W/RL","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"157720","BRN051483490","BRN BM CAMPER STS UFX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128456","051483490","BRN BM CAMPER STS UFX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157717","BRN051442490","BRN BM CAMPER STS URX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128453","051442490","BRN BM CAMPER STS URX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128457","051498490","BRN BM CAMPER UFX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157721","BRN051498490","BRN BM CAMPER UFX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128459","051508490","BRN BM CONTOUR STS URX 22LR 7.25""","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"157714","BRN051421490","BRN BM CONTOUR URX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128450","051421490","BRN BM CONTOUR URX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128458","051499490","BRN BM HUNTER 22LR 7.25"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157722","BRN051499490","BRN BM HUNTER 22LR 7.25"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128455","051462490","BRN BM LITE GRAY URX 22LR 7.25"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157719","BRN051462490","BRN BM LITE GRAY URX 22LR 7.25"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128461","051543490","BRN BM MEDALLION ROSEWOOD 22LR 5.5""","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157725","BRN051543490","BRN BM MEDALLION ROSEWOOD 22LR 5.5""","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157728","BRN051603490","BRN BM MICRO BULL 22LR 4"" 10RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128464","051603490","BRN BM MICRO BULL 22LR 4"" 10RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128460","051534490","BRN BM PLUS CAMPER SR 22LR 6"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157724","BRN051534490","BRN BM PLUS CAMPER SR 22LR 6"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157729","BRN051605490","BRN BM PLUS MICRO BULL 22LR 10RD STS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128465","051605490","BRN BM PLUS MICRO BULL 22LR 10RD STS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128452","051429490","BRN BM PLUS ROSEWOOD 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157716","BRN051429490","BRN BM PLUS ROSEWOOD 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128451","051427490","BRN BM PLUS STS UDX 22LR 5.5"" 10RD B","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157715","BRN051427490","BRN BM PLUS STS UDX 22LR 5.5"" 10RD B","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157727","BRN051573490","BRN BM PLUS VISION BLK/GLD 22LR 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128463","051573490","BRN BM PLUS VISION BLK/GLD 22LR 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157726","BRN051572490","BRN BM PLUS VISION FLAG 22LR 5.875""","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128462","051572490","BRN BM PLUS VISION FLAG 22LR 5.875""","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"157718","BRN051448490","BRN BM PRACTICAL URX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128454","051448490","BRN BM PRACTICAL URX 22LR 5.5"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128490","BRO-FL-9MM-BLK","BRO FRONTLINE 9MM 4"" 15RD BLK","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128491","BRO-FL-9MM-FDE-BLK","BRO FRONTLINE 9MM 4"" 15RD FDE/BLK","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128492","BRO-FL-9MM-FDE-OD","BRO FRONTLINE 9MM 4"" 15RD FDE/ODG","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128493","BRO-FL-9MM-OD-BLK","BRO FRONTLINE 9MM 4"" 15RD ODG/BLK","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128496","BRO-FLP-9MM-BLK-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW BLACK","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128494","BRO-FLP-9MM-BB-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW BRZ","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128497","BRO-FLP-9MM-GMGB-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW GRAY","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"128495","BRO-FLP-9MM-BGB-PLUS","BRO FRONTLINE+ 9MM 4"" 15RD BW GREEN","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"157962","BSAPS27X28","BSA EDGE PISTOL SCOPE 2-7X28 30/30","Handguns","Optics","true","false","error","error: op ANY/ALL (array) requires array on right side"
"157963","BSAPS2X20","BSA PISTOL SCOPE 2X20","Handguns","Optics","true","false","error","error: op ANY/ALL (array) requires array on right side"
"183656","RSR-BTLRBCA2XSML-1758076784513","BTLR CRK ASAP PSTL LDR DOUBLE STACK","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"184391","RSR-BTLRBCA2XSML-1758134368468","BTLR CRK ASAP PSTL LDR DOUBLE STACK","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"127086","BD8003","BULLDOG 3PACK TRIGGER LOCK KEYED CA","Handguns","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"127152","BDT-60","BULLDOG 5-10 PISTOL MAG POUCH BLK","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"156504","BDWBSR","BULLDOG BUTT STOCK RIFE HOLDER BLK","Handguns","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"156501","BDT917B","BULLDOG DLX 2 PISTOL RANGE BAG BLK","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"156502","BDT917T","BULLDOG DLX 2 PISTOL RANGE BAG TAN","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"127188","BDT620B","BULLDOG DLX PISTOL CASE 12""X6"" BLK","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"127189","BDT620T","BULLDOG DLX PISTOL CASE 12""X6"" TAN","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"156430","BD600MDG","BULLDOG MUDDY GIRL CAMO PISTOL CASE","Handguns","Accessories","true","false","error","error: op ANY/ALL (array) requires array on right side"
"156438","BD8000","BULLDOG SINGLE TRIGGER LOCK COMBO CA","Handguns","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"127085","BD8002","BULLDOG TRIGGER LOCK KEYED ALIKE CA","Handguns","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"127084","BD8001","BULLDOG TRIGGER LOCK KEYED UNIQUE CA","Handguns","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158055","BU200279","BURRIS HANDGUN SCOPE 2-7X32MM BPLX","Handguns","Optics","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158057","BU200298","BURRIS HANDGUN SCOPE 2-7X32MM PLX","Handguns","Optics","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158052","BU200229","BURRIS HANDGUN SCOPE 2X20MM PLX","Handguns","Optics","true","false","error","error: op ANY/ALL (array) requires array on right side"
"128222","J92F300M","Beretta 92FS 9mm 4.9"" Barrel 15-Round","Handguns","Parts","true","false","error","error: op ANY/ALL (array) requires array on right side"
"158576","CD440-111","C.DALY 1911 45ACP 5"" 8RD BLK","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129362","440.111","C.DALY 1911 45ACP 5"" 8RD BLK","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129365","440.182","C.DALY 1911 EMPIRE 45ACP 5"" 8RD GOLD","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"158579","CD440-182","C.DALY 1911 EMPIRE 45ACP 5"" 8RD GOLD","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"158580","CD440-183","C.DALY 1911 EMPIRE 45ACP 5"" 8RD NEBU","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129366","440.183","C.DALY 1911 EMPIRE 45ACP 5"" 8RD NEBU","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129363","440.178","C.DALY 1911 FIELD 45ACP 5"" 8RD CASE","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"158577","CD440-178","C.DALY 1911 FIELD 45ACP 5"" 8RD CASE","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"158578","CD440-181","C.DALY 1911 SUPERIOR 45ACP 5"" 8RD CC","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129364","440.181","C.DALY 1911 SUPERIOR 45ACP 5"" 8RD CC","Handguns","Accessories","false","false","error","error: op ANY/ALL (array) requires array on right side"
"158581","CD440-211","C.DALY 1911 SUPERIOR OPTIC CUT 45ACP","Handguns","Optics","false","false","error","error: op ANY/ALL (array) requires array on right side"
"129367","440.211","C.DALY 1911 SUPERIOR OPTIC CUT 45ACP","Handguns","Optics","false","false","error","error: op ANY/ALL (array) requires array on right side"
"182317","HG7884CA-N","CANIK MC9L 9MM 3.18"" 10RD BLK CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"182318","HG7884CABD-N","CANIK MC9L 9MM 3.18"" 10RD BLK/FDE CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"182319","HG7884CAD-N","CANIK MC9L 9MM 3.18"" 10RD FDE CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"182321","HG7885CABD-N","CANIK MC9LS 9MM 3.64"" 10RD BK/FDE CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"182320","HG7885CA-N","CANIK MC9LS 9MM 3.64"" 10RD BLK CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"182322","HG7885CAD-N","CANIK MC9LS 9MM 3.64"" 10RD FDE CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129033","HG7651CABD-N","CANIK METE MC9 9MM 10RD FDE/BLK CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158242","CAHG7651CABD-N","CANIK METE MC9 9MM 10RD FDE/BLK CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129029","HG7620GV-N","CANIK METE MC9 9MM 3.18 MO1 BLK/GOLD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158238","CAHG7620GV-N","CANIK METE MC9 9MM 3.18 MO1 BLK/GOLD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158241","CAHG7651CA-N","CANIK METE MC9 9MM 3.18"" 10RD BK CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129032","HG7651CA-N","CANIK METE MC9 9MM 3.18"" 10RD BK CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158240","CAHG7651-N","CANIK METE MC9 9MM 3.18"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129031","HG7651-N","CANIK METE MC9 9MM 3.18"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129034","HG7651CAD-N","CANIK METE MC9 9MM 3.18"" 10RD FDE CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158243","CAHG7651CAD-N","CANIK METE MC9 9MM 3.18"" 10RD FDE CA","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129028","HG7620G-N","CANIK METE MC9 9MM 3.18"" 15 BLK/GOLD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158237","CAHG7620G-N","CANIK METE MC9 9MM 3.18"" 15 BLK/GOLD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129026","HG7620BD-N","CANIK METE MC9 9MM 3.18"" 15RD BK/FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158235","CAHG7620BD-N","CANIK METE MC9 9MM 3.18"" 15RD BK/FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158234","CAHG7620-N","CANIK METE MC9 9MM 3.18"" 15RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129025","HG7620-N","CANIK METE MC9 9MM 3.18"" 15RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158236","CAHG7620D-N","CANIK METE MC9 9MM 3.18"" 15RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129027","HG7620D-N","CANIK METE MC9 9MM 3.18"" 15RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158239","CAHG7620V-N","CANIK METE MC9 9MM MO1 3.18"" 15RD BK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129030","HG7620V-N","CANIK METE MC9 9MM MO1 3.18"" 15RD BK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158274","CAHG8328V-N","CANIK METE MC9 PRME 9MM 17RD M04 BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129052","HG8328V-N","CANIK METE MC9 PRME 9MM 17RD M04 BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129053","HG8329-N","CANIK METE MC9 PRME 9MM 3.64"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158275","CAHG8329-N","CANIK METE MC9 PRME 9MM 3.64"" 10RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129051","HG8328-N","CANIK METE MC9 PRME 9MM 3.64"" 17R BK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158273","CAHG8328-N","CANIK METE MC9 PRME 9MM 3.64"" 17R BK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158258","CAHG7884-N","CANIK METE MC9L 9MM 3.18"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129046","HG7884-N","CANIK METE MC9L 9MM 3.18"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158250","CAHG7882-N","CANIK METE MC9L 9MM 3.18"" 17RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129038","HG7882-N","CANIK METE MC9L 9MM 3.18"" 17RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158252","CAHG7882D-N","CANIK METE MC9L 9MM 3.18"" 17RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129040","HG7882D-N","CANIK METE MC9L 9MM 3.18"" 17RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158251","CAHG7882BD-N","CANIK METE MC9L 9MM 3.18"" 17RD TT","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129039","HG7882BD-N","CANIK METE MC9L 9MM 3.18"" 17RD TT","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158253","CAHG7882V-N","CANIK METE MC9L 9MM 3.18"" 17RD W/MO1","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129041","HG7882V-N","CANIK METE MC9L 9MM 3.18"" 17RD W/MO1","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158262","CAHG7885-N","CANIK METE MC9LS 9MM 3.64"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129047","HG7885-N","CANIK METE MC9LS 9MM 3.64"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158254","CAHG7883-N","CANIK METE MC9LS 9MM 3.64"" 17RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129042","HG7883-N","CANIK METE MC9LS 9MM 3.64"" 17RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129044","HG7883D-N","CANIK METE MC9LS 9MM 3.64"" 17RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158256","CAHG7883D-N","CANIK METE MC9LS 9MM 3.64"" 17RD FDE","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129045","HG7883V-N","CANIK METE MC9LS 9MM 3.64"" 17RD MO1","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158257","CAHG7883V-N","CANIK METE MC9LS 9MM 3.64"" 17RD MO1","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129043","HG7883BD-N","CANIK METE MC9LS 9MM 3.64"" 17RD TT","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158255","CAHG7883BD-N","CANIK METE MC9LS 9MM 3.64"" 17RD TT","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128995","HG5637AP-N","CANIK METE SF 9MM 4.19"" 15RD APCLYPS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158200","CAHG5637AP-N","CANIK METE SF 9MM 4.19"" 15RD APCLYPS","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158199","CAHG5637-N","CANIK METE SF 9MM 4.19"" 15RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128994","HG5637-N","CANIK METE SF 9MM 4.19"" 15RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158221","CAHG7159-N","CANIK METE SF 9MM 4.19"" 15RD FDE/BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129012","HG7159-N","CANIK METE SF 9MM 4.19"" 15RD FDE/BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129015","HG7164-N","CANIK METE SFT 9MM 20RD W/MO1 BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158224","CAHG7164-N","CANIK METE SFT 9MM 20RD W/MO1 BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158197","CAHG5636-N","CANIK METE SFT 9MM 4.46"" 20RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128992","HG5636-N","CANIK METE SFT 9MM 4.46"" 20RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129003","HG6595-N","CANIK METE SFT 9MM 4.46"" 20RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158210","CAHG6595-N","CANIK METE SFT 9MM 4.46"" 20RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129018","HG7415-N","CANIK METE SFT 9MM 4.47 20RD BLK/WHT","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158227","CAHG7415-N","CANIK METE SFT 9MM 4.47 20RD BLK/WHT","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158215","CAHG6826-N","CANIK METE SFT 9MM 4.47"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129008","HG6826-N","CANIK METE SFT 9MM 4.47"" 10RD BLK","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"128993","HG5636AD-N","CANIK METE SFT 9MM 4.5 20RD ARTIC","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158198","CAHG5636AD-N","CANIK METE SFT 9MM 4.5 20RD ARTIC","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158231","CAHG7605-N","CANIK METE SFT LOADOUT 9MM 4.46 20RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"129022","HG7605-N","CANIK METE SFT LOADOUT 9MM 4.46 20RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
"158279","CAHGP7156-N","CANIK METE SFT PRO 9MM 5"" 20RD","Handguns","Handguns","false","true","error","error: op ANY/ALL (array) requires array on right side"
